sg_uf,nm_municipio,nr_candidato,qt_votos_nominais,dt_carga
MG,BOTELHOS,22,4343,2022-11-25 18:45:37
MG,BOTUMIRIM,13,2870,2022-11-25 18:45:37
MG,BOTUMIRIM,22,806,2022-11-25 18:45:37
MG,BRASILÂNDIA DE MINAS,13,5203,2022-11-25 18:45:37
MG,BRASILÂNDIA DE MINAS,22,3640,2022-11-25 18:45:37
MG,BRASÍLIA DE MINAS,13,13432,2022-11-25 18:45:37
MG,BRASÍLIA DE MINAS,22,5601,2022-11-25 18:45:37
MG,BRAZÓPOLIS,13,4161,2022-11-25 18:45:37
MG,BRAZÓPOLIS,22,5131,2022-11-25 18:45:37
MG,BRAÚNAS,13,1827,2022-11-25 18:45:37
MG,BRAÚNAS,22,1176,2022-11-25 18:45:37
MG,BRUMADINHO,13,12280,2022-11-25 18:45:37
MG,BRUMADINHO,22,12689,2022-11-25 18:45:37
MG,BRÁS PIRES,13,2026,2022-11-25 18:45:37
MG,BRÁS PIRES,22,1240,2022-11-25 18:45:37
MG,BUENO BRANDÃO,13,2216,2022-11-25 18:45:37
MG,BUENO BRANDÃO,22,4499,2022-11-25 18:45:37
MG,BUENÓPOLIS,13,3212,2022-11-25 18:45:37
MG,BUENÓPOLIS,22,1931,2022-11-25 18:45:37
MG,BUGRE,13,1534,2022-11-25 18:45:37
MG,BUGRE,22,1618,2022-11-25 18:45:37
MG,BURITIS,13,6367,2022-11-25 18:45:37
MG,BURITIS,22,7637,2022-11-25 18:45:37
MG,BURITIZEIRO,13,7937,2022-11-25 18:45:37
MG,BURITIZEIRO,22,5906,2022-11-25 18:45:37
MG,CABECEIRA GRANDE,13,1950,2022-11-25 18:45:37
MG,CABECEIRA GRANDE,22,2029,2022-11-25 18:45:37
MG,CABO VERDE,13,3926,2022-11-25 18:45:37
MG,CABO VERDE,22,3550,2022-11-25 18:45:37
MG,CACHOEIRA DA PRATA,13,1439,2022-11-25 18:45:37
MG,CACHOEIRA DA PRATA,22,1334,2022-11-25 18:45:37
MG,CACHOEIRA DE MINAS,13,2909,2022-11-25 18:45:37
MG,CACHOEIRA DE MINAS,22,4758,2022-11-25 18:45:37
MG,CACHOEIRA DE PAJEÚ,13,3421,2022-11-25 18:45:37
MG,CACHOEIRA DE PAJEÚ,22,1536,2022-11-25 18:45:37
MG,CACHOEIRA DOURADA,13,1227,2022-11-25 18:45:37
MG,CACHOEIRA DOURADA,22,597,2022-11-25 18:45:37
MG,CAETANÓPOLIS,13,2870,2022-11-25 18:45:37
MG,CAETANÓPOLIS,22,3813,2022-11-25 18:45:37
MG,CAETÉ,13,14026,2022-11-25 18:45:37
MG,CAETÉ,22,11825,2022-11-25 18:45:37
MG,CAIANA,13,1846,2022-11-25 18:45:37
MG,CAIANA,22,1411,2022-11-25 18:45:37
MG,CAJURI,13,2640,2022-11-25 18:45:37
MG,CAJURI,22,993,2022-11-25 18:45:37
MG,CALDAS,13,3443,2022-11-25 18:45:37
MG,CALDAS,22,4893,2022-11-25 18:45:37
MG,CAMACHO,13,1451,2022-11-25 18:45:37
MG,CAMACHO,22,1057,2022-11-25 18:45:37
MG,CAMANDUCAIA,13,5879,2022-11-25 18:45:37
MG,CAMANDUCAIA,22,7741,2022-11-25 18:45:37
MG,CAMBUQUIRA,13,3652,2022-11-25 18:45:37
MG,CAMBUQUIRA,22,3875,2022-11-25 18:45:37
MG,CAMBUÍ,13,6798,2022-11-25 18:45:37
MG,CAMBUÍ,22,9500,2022-11-25 18:45:37
MG,CAMPANHA,13,3413,2022-11-25 18:45:37
MG,CAMPANHA,22,5963,2022-11-25 18:45:37
MG,CAMPANÁRIO,13,1482,2022-11-25 18:45:37
MG,CAMPANÁRIO,22,714,2022-11-25 18:45:37
MG,CAMPESTRE,13,4914,2022-11-25 18:45:37
MG,CAMPESTRE,22,8049,2022-11-25 18:45:37
MG,CAMPINA VERDE,13,5301,2022-11-25 18:45:37
MG,CAMPINA VERDE,22,5848,2022-11-25 18:45:37
MG,CAMPO AZUL,13,2137,2022-11-25 18:45:37
MG,CAMPO AZUL,22,568,2022-11-25 18:45:37
MG,CAMPO BELO,13,12335,2022-11-25 18:45:37
MG,CAMPO BELO,22,17341,2022-11-25 18:45:37
MG,CAMPO DO MEIO,13,4481,2022-11-25 18:45:37
MG,CAMPO DO MEIO,22,3052,2022-11-25 18:45:37
MG,CAMPO FLORIDO,13,2626,2022-11-25 18:45:37
MG,CAMPO FLORIDO,22,2266,2022-11-25 18:45:37
MG,CAMPOS ALTOS,13,2903,2022-11-25 18:45:37
MG,CAMPOS ALTOS,22,4319,2022-11-25 18:45:37
MG,CAMPOS GERAIS,13,6852,2022-11-25 18:45:37
MG,CAMPOS GERAIS,22,8469,2022-11-25 18:45:37
MG,CANA VERDE,13,1985,2022-11-25 18:45:37
MG,CANA VERDE,22,1843,2022-11-25 18:45:37
MG,CANAÃ,13,2593,2022-11-25 18:45:37
MG,CANAÃ,22,920,2022-11-25 18:45:37
MG,CANDEIAS,13,4301,2022-11-25 18:45:37
MG,CANDEIAS,22,4819,2022-11-25 18:45:37
MG,CANTAGALO,13,1859,2022-11-25 18:45:37
MG,CANTAGALO,22,695,2022-11-25 18:45:37
MG,CANÁPOLIS,13,4042,2022-11-25 18:45:37
MG,CANÁPOLIS,22,2591,2022-11-25 18:45:37
MG,CAPARAÓ,13,1395,2022-11-25 18:45:37
MG,CAPARAÓ,22,2024,2022-11-25 18:45:37
MG,CAPELA NOVA,13,2307,2022-11-25 18:45:37
MG,CAPELA NOVA,22,1209,2022-11-25 18:45:37
MG,CAPELINHA,13,12197,2022-11-25 18:45:37
MG,CAPELINHA,22,9118,2022-11-25 18:45:37
MG,CAPETINGA,13,1929,2022-11-25 18:45:37
MG,CAPETINGA,22,2150,2022-11-25 18:45:37
MG,CAPIM BRANCO,13,2736,2022-11-25 18:45:37
MG,CAPIM BRANCO,22,3646,2022-11-25 18:45:37
MG,CAPINÓPOLIS,13,5052,2022-11-25 18:45:37
MG,CAPINÓPOLIS,22,3905,2022-11-25 18:45:37
MG,CAPITÃO ANDRADE,13,1351,2022-11-25 18:45:37
MG,CAPITÃO ANDRADE,22,1391,2022-11-25 18:45:37
MG,CAPITÃO ENÉAS,13,6533,2022-11-25 18:45:37
MG,CAPITÃO ENÉAS,22,2607,2022-11-25 18:45:37
MG,CAPITÓLIO,13,2319,2022-11-25 18:45:37
MG,CAPITÓLIO,22,3676,2022-11-25 18:45:37
MG,CAPUTIRA,13,3822,2022-11-25 18:45:37
MG,CAPUTIRA,22,2573,2022-11-25 18:45:37
MG,CARANAÍBA,13,1493,2022-11-25 18:45:37
MG,CARANAÍBA,22,1002,2022-11-25 18:45:37
MG,CARANDAÍ,13,8977,2022-11-25 18:45:37
MG,CARANDAÍ,22,7374,2022-11-25 18:45:37
MG,CARANGOLA,13,9738,2022-11-25 18:45:37
MG,CARANGOLA,22,8726,2022-11-25 18:45:37
MG,CARATINGA,13,21977,2022-11-25 18:45:37
MG,CARATINGA,22,25737,2022-11-25 18:45:37
MG,CARAÍ,13,7228,2022-11-25 18:45:37
MG,CARAÍ,22,2084,2022-11-25 18:45:37
MG,CARBONITA,13,3693,2022-11-25 18:45:37
MG,CARBONITA,22,1933,2022-11-25 18:45:37
MG,CAREAÇU,13,1798,2022-11-25 18:45:37
MG,CAREAÇU,22,2096,2022-11-25 18:45:37
MG,CARLOS CHAGAS,13,6730,2022-11-25 18:45:37
MG,CARLOS CHAGAS,22,4103,2022-11-25 18:45:37
MG,CARMO DA CACHOEIRA,13,4143,2022-11-25 18:45:37
MG,CARMO DA CACHOEIRA,22,2888,2022-11-25 18:45:37
MG,CARMO DA MATA,13,4505,2022-11-25 18:45:37
MG,CARMO DA MATA,22,3083,2022-11-25 18:45:37
MG,CARMO DE MINAS,13,3663,2022-11-25 18:45:37
MG,CARMO DE MINAS,22,4013,2022-11-25 18:45:37
MG,CARMO DO CAJURU,13,6768,2022-11-25 18:45:37
MG,CARMO DO CAJURU,22,8157,2022-11-25 18:45:37
MG,CARMO DO PARANAÍBA,13,5959,2022-11-25 18:45:37
MG,CARMO DO PARANAÍBA,22,11066,2022-11-25 18:45:37
MG,CARMO DO RIO CLARO,13,5064,2022-11-25 18:45:37
MG,CARMO DO RIO CLARO,22,7021,2022-11-25 18:45:37
MG,CARMÉSIA,13,1089,2022-11-25 18:45:37
MG,CARMÉSIA,22,677,2022-11-25 18:45:37
MG,CARMÓPOLIS DE MINAS,13,5755,2022-11-25 18:45:37
MG,CARMÓPOLIS DE MINAS,22,5641,2022-11-25 18:45:37
MG,CARNEIRINHO,13,3112,2022-11-25 18:45:37
MG,CARNEIRINHO,22,2996,2022-11-25 18:45:37
MG,CARRANCAS,13,1471,2022-11-25 18:45:37
MG,CARRANCAS,22,1231,2022-11-25 18:45:37
MG,CARVALHOS,13,1647,2022-11-25 18:45:37
MG,CARVALHOS,22,1461,2022-11-25 18:45:37
MG,CARVALHÓPOLIS,13,1139,2022-11-25 18:45:37
MG,CARVALHÓPOLIS,22,1480,2022-11-25 18:45:37
MG,CASA GRANDE,13,997,2022-11-25 18:45:37
MG,CASA GRANDE,22,1110,2022-11-25 18:45:37
MG,CASCALHO RICO,13,1140,2022-11-25 18:45:37
MG,CASCALHO RICO,22,1499,2022-11-25 18:45:37
MG,CATAGUASES,13,24425,2022-11-25 18:45:37
MG,CATAGUASES,22,15572,2022-11-25 18:45:37
MG,CATAS ALTAS,13,2227,2022-11-25 18:45:37
MG,CATAS ALTAS,22,1464,2022-11-25 18:45:37
MG,CATAS ALTAS DA NORUEGA,13,1974,2022-11-25 18:45:37
MG,CATAS ALTAS DA NORUEGA,22,930,2022-11-25 18:45:37
MG,CATUJI,13,4196,2022-11-25 18:45:37
MG,CATUJI,22,1270,2022-11-25 18:45:37
MG,CATUTI,13,2369,2022-11-25 18:45:37
MG,CATUTI,22,847,2022-11-25 18:45:37
MG,CAXAMBU,13,6499,2022-11-25 18:45:37
MG,CAXAMBU,22,6320,2022-11-25 18:45:37
MG,CEDRO DO ABAETÉ,13,420,2022-11-25 18:45:37
MG,CEDRO DO ABAETÉ,22,470,2022-11-25 18:45:37
MG,CENTRAL DE MINAS,13,2086,2022-11-25 18:45:37
MG,CENTRAL DE MINAS,22,2095,2022-11-25 18:45:37
MG,CENTRALINA,13,3779,2022-11-25 18:45:37
MG,CENTRALINA,22,2032,2022-11-25 18:45:37
MG,CHALÉ,13,2224,2022-11-25 18:45:37
MG,CHALÉ,22,1999,2022-11-25 18:45:37
MG,CHAPADA DO NORTE,13,4735,2022-11-25 18:45:37
MG,CHAPADA DO NORTE,22,867,2022-11-25 18:45:37
MG,CHAPADA GAÚCHA,13,4179,2022-11-25 18:45:37
MG,CHAPADA GAÚCHA,22,2132,2022-11-25 18:45:37
MG,CHIADOR,13,1194,2022-11-25 18:45:37
MG,CHIADOR,22,1133,2022-11-25 18:45:37
MG,CHÁCARA,13,1761,2022-11-25 18:45:37
MG,CHÁCARA,22,1177,2022-11-25 18:45:37
MG,CIPOTÂNEA,13,2628,2022-11-25 18:45:37
MG,CIPOTÂNEA,22,1277,2022-11-25 18:45:37
MG,CLARAVAL,13,1170,2022-11-25 18:45:37
MG,CLARAVAL,22,2564,2022-11-25 18:45:37
MG,CLARO DOS POÇÕES,13,3354,2022-11-25 18:45:37
MG,CLARO DOS POÇÕES,22,2348,2022-11-25 18:45:37
MG,CLÁUDIO,13,5781,2022-11-25 18:45:37
MG,CLÁUDIO,22,11623,2022-11-25 18:45:37
MG,COIMBRA,13,3281,2022-11-25 18:45:37
MG,COIMBRA,22,1845,2022-11-25 18:45:37
MG,COLUNA,13,3036,2022-11-25 18:45:37
MG,COLUNA,22,1554,2022-11-25 18:45:37
MG,COMENDADOR GOMES,13,926,2022-11-25 18:45:37
MG,COMENDADOR GOMES,22,1229,2022-11-25 18:45:37
MG,COMERCINHO,13,3594,2022-11-25 18:45:37
MG,COMERCINHO,22,946,2022-11-25 18:45:37
MG,CONCEIÇÃO DA APARECIDA,13,2957,2022-11-25 18:45:37
MG,CONCEIÇÃO DA APARECIDA,22,3306,2022-11-25 18:45:37
MG,CONCEIÇÃO DA BARRA DE MINAS,13,1760,2022-11-25 18:45:37
MG,CONCEIÇÃO DA BARRA DE MINAS,22,1184,2022-11-25 18:45:37
MG,CONCEIÇÃO DAS ALAGOAS,13,8369,2022-11-25 18:45:37
MG,CONCEIÇÃO DAS ALAGOAS,22,6737,2022-11-25 18:45:37
MG,CONCEIÇÃO DAS PEDRAS,13,988,2022-11-25 18:45:37
MG,CONCEIÇÃO DAS PEDRAS,22,1128,2022-11-25 18:45:37
MG,CONCEIÇÃO DE IPANEMA,13,1918,2022-11-25 18:45:37
MG,CONCEIÇÃO DE IPANEMA,22,1340,2022-11-25 18:45:37
MG,CONCEIÇÃO DO MATO DENTRO,13,8955,2022-11-25 18:45:37
MG,CONCEIÇÃO DO MATO DENTRO,22,3930,2022-11-25 18:45:37
MG,CONCEIÇÃO DO PARÁ,13,1376,2022-11-25 18:45:37
MG,CONCEIÇÃO DO PARÁ,22,2610,2022-11-25 18:45:37
MG,CONCEIÇÃO DO RIO VERDE,13,4487,2022-11-25 18:45:37
MG,CONCEIÇÃO DO RIO VERDE,22,3251,2022-11-25 18:45:37
MG,CONCEIÇÃO DOS OUROS,13,2665,2022-11-25 18:45:37
MG,CONCEIÇÃO DOS OUROS,22,4444,2022-11-25 18:45:37
MG,CONFINS,13,2403,2022-11-25 18:45:37
MG,CONFINS,22,2975,2022-11-25 18:45:37
MG,CONGONHAL,13,2844,2022-11-25 18:45:37
MG,CONGONHAL,22,4696,2022-11-25 18:45:37
MG,CONGONHAS,13,18137,2022-11-25 18:45:37
MG,CONGONHAS,22,15340,2022-11-25 18:45:37
MG,CONGONHAS DO NORTE,13,2128,2022-11-25 18:45:37
MG,CONGONHAS DO NORTE,22,674,2022-11-25 18:45:37
MG,CONQUISTA,13,2181,2022-11-25 18:45:37
MG,CONQUISTA,22,2112,2022-11-25 18:45:37
MG,CONSELHEIRO LAFAIETE,13,44178,2022-11-25 18:45:37
MG,CONSELHEIRO LAFAIETE,22,33282,2022-11-25 18:45:37
MG,CONSELHEIRO PENA,13,5046,2022-11-25 18:45:37
MG,CONSELHEIRO PENA,22,6507,2022-11-25 18:45:37
MG,CONSOLAÇÃO,13,653,2022-11-25 18:45:37
MG,CONSOLAÇÃO,22,745,2022-11-25 18:45:37
MG,CONTAGEM,13,162786,2022-11-25 18:45:37
MG,CONTAGEM,22,202910,2022-11-25 18:45:37
MG,COQUEIRAL,13,2700,2022-11-25 18:45:37
MG,COQUEIRAL,22,3147,2022-11-25 18:45:37
MG,CORAÇÃO DE JESUS,13,11355,2022-11-25 18:45:37
MG,CORAÇÃO DE JESUS,22,3850,2022-11-25 18:45:37
MG,CORDISBURGO,13,3001,2022-11-25 18:45:37
MG,CORDISBURGO,22,2464,2022-11-25 18:45:37
MG,CORDISLÂNDIA,13,1205,2022-11-25 18:45:37
MG,CORDISLÂNDIA,22,910,2022-11-25 18:45:37
MG,CORINTO,13,8214,2022-11-25 18:45:37
MG,CORINTO,22,5533,2022-11-25 18:45:37
MG,COROACI,13,3326,2022-11-25 18:45:37
MG,COROACI,22,2239,2022-11-25 18:45:37
MG,COROMANDEL,13,7425,2022-11-25 18:45:37
MG,COROMANDEL,22,10710,2022-11-25 18:45:37
MG,CORONEL FABRICIANO,13,25144,2022-11-25 18:45:37
MG,CORONEL FABRICIANO,22,35727,2022-11-25 18:45:37
MG,CORONEL MURTA,13,4007,2022-11-25 18:45:37
MG,CORONEL MURTA,22,1226,2022-11-25 18:45:37
MG,CORONEL PACHECO,13,1327,2022-11-25 18:45:37
MG,CORONEL PACHECO,22,956,2022-11-25 18:45:37
MG,CORONEL XAVIER CHAVES,13,1466,2022-11-25 18:45:37
MG,CORONEL XAVIER CHAVES,22,878,2022-11-25 18:45:37
MG,COUTO DE MAGALHÃES DE MINAS,13,2043,2022-11-25 18:45:37
MG,COUTO DE MAGALHÃES DE MINAS,22,563,2022-11-25 18:45:37
MG,CRISTAIS,13,3234,2022-11-25 18:45:37
MG,CRISTAIS,22,3266,2022-11-25 18:45:37
MG,CRISTIANO OTONI,13,1764,2022-11-25 18:45:37
MG,CRISTIANO OTONI,22,1704,2022-11-25 18:45:37
MG,CRISTINA,13,2440,2022-11-25 18:45:37
MG,CRISTINA,22,3718,2022-11-25 18:45:37
MG,CRISTÁLIA,13,2589,2022-11-25 18:45:37
MG,CRISTÁLIA,22,851,2022-11-25 18:45:37
MG,CRISÓLITA,13,2441,2022-11-25 18:45:37
MG,CRISÓLITA,22,828,2022-11-25 18:45:37
MG,CRUCILÂNDIA,13,1895,2022-11-25 18:45:37
MG,CRUCILÂNDIA,22,2167,2022-11-25 18:45:37
MG,CRUZEIRO DA FORTALEZA,13,1357,2022-11-25 18:45:37
MG,CRUZEIRO DA FORTALEZA,22,1838,2022-11-25 18:45:37
MG,CRUZÍLIA,13,5517,2022-11-25 18:45:37
MG,CRUZÍLIA,22,4265,2022-11-25 18:45:37
MG,CUPARAQUE,13,1100,2022-11-25 18:45:37
MG,CUPARAQUE,22,1706,2022-11-25 18:45:37
MG,CURRAL DE DENTRO,13,2861,2022-11-25 18:45:37
MG,CURRAL DE DENTRO,22,1736,2022-11-25 18:45:37
MG,CURVELO,13,23339,2022-11-25 18:45:37
MG,CURVELO,22,21381,2022-11-25 18:45:37
MG,CÁSSIA,13,4945,2022-11-25 18:45:37
MG,CÁSSIA,22,5441,2022-11-25 18:45:37
MG,CÓRREGO DANTA,13,1050,2022-11-25 18:45:37
MG,CÓRREGO DANTA,22,1172,2022-11-25 18:45:37
MG,CÓRREGO DO BOM JESUS,13,1422,2022-11-25 18:45:37
MG,CÓRREGO DO BOM JESUS,22,1783,2022-11-25 18:45:37
MG,CÓRREGO FUNDO,13,1745,2022-11-25 18:45:37
MG,CÓRREGO FUNDO,22,2398,2022-11-25 18:45:37
MG,CÓRREGO NOVO,13,1692,2022-11-25 18:45:37
MG,CÓRREGO NOVO,22,891,2022-11-25 18:45:37
MG,CÔNEGO MARINHO,13,3635,2022-11-25 18:45:37
MG,CÔNEGO MARINHO,22,671,2022-11-25 18:45:37
MG,DATAS,13,2774,2022-11-25 18:45:37
MG,DATAS,22,834,2022-11-25 18:45:37
MG,DELFIM MOREIRA,13,2293,2022-11-25 18:45:37
MG,DELFIM MOREIRA,22,2923,2022-11-25 18:45:37
MG,DELFINÓPOLIS,13,2056,2022-11-25 18:45:37
MG,DELFINÓPOLIS,22,2488,2022-11-25 18:45:37
MG,DELTA,13,3213,2022-11-25 18:45:37
MG,DELTA,22,1976,2022-11-25 18:45:37
MG,DESCOBERTO,13,2089,2022-11-25 18:45:37
MG,DESCOBERTO,22,1430,2022-11-25 18:45:37
MG,DESTERRO DE ENTRE RIOS,13,1948,2022-11-25 18:45:37
MG,DESTERRO DE ENTRE RIOS,22,2807,2022-11-25 18:45:37
MG,DESTERRO DO MELO,13,1603,2022-11-25 18:45:37
MG,DESTERRO DO MELO,22,1295,2022-11-25 18:45:37
MG,DIAMANTINA,13,19045,2022-11-25 18:45:37
MG,DIAMANTINA,22,8664,2022-11-25 18:45:37
MG,DIOGO DE VASCONCELOS,13,2178,2022-11-25 18:45:37
MG,DIOGO DE VASCONCELOS,22,680,2022-11-25 18:45:37
MG,DIONÍSIO,13,2837,2022-11-25 18:45:37
MG,DIONÍSIO,22,2000,2022-11-25 18:45:37
MG,DIVINO,13,6807,2022-11-25 18:45:37
MG,DIVINO,22,5032,2022-11-25 18:45:37
MG,DIVINO DAS LARANJEIRAS,13,1552,2022-11-25 18:45:37
MG,DIVINO DAS LARANJEIRAS,22,1625,2022-11-25 18:45:37
MG,DIVINOLÂNDIA DE MINAS,13,2480,2022-11-25 18:45:37
MG,DIVINOLÂNDIA DE MINAS,22,1602,2022-11-25 18:45:37
MG,DIVINÉSIA,13,2444,2022-11-25 18:45:37
MG,DIVINÉSIA,22,1141,2022-11-25 18:45:37
MG,DIVINÓPOLIS,13,60868,2022-11-25 18:45:37
MG,DIVINÓPOLIS,22,76341,2022-11-25 18:45:37
MG,DIVISA ALEGRE,13,2401,2022-11-25 18:45:37
MG,DIVISA ALEGRE,22,1335,2022-11-25 18:45:37
MG,DIVISA NOVA,13,1966,2022-11-25 18:45:37
MG,DIVISA NOVA,22,1811,2022-11-25 18:45:37
MG,DIVISÓPOLIS,13,3405,2022-11-25 18:45:37
MG,DIVISÓPOLIS,22,1619,2022-11-25 18:45:37
MG,DOM BOSCO,13,1251,2022-11-25 18:45:37
MG,DOM BOSCO,22,1430,2022-11-25 18:45:37
MG,DOM CAVATI,13,1524,2022-11-25 18:45:37
MG,DOM CAVATI,22,1754,2022-11-25 18:45:37
MG,DOM JOAQUIM,13,1903,2022-11-25 18:45:37
MG,DOM JOAQUIM,22,1023,2022-11-25 18:45:37
MG,DOM SILVÉRIO,13,2311,2022-11-25 18:45:37
MG,DOM SILVÉRIO,22,1088,2022-11-25 18:45:37
MG,DOM VIÇOSO,13,1111,2022-11-25 18:45:37
MG,DOM VIÇOSO,22,1224,2022-11-25 18:45:37
MG,DONA EUSÉBIA,13,2583,2022-11-25 18:45:37
MG,DONA EUSÉBIA,22,2029,2022-11-25 18:45:37
MG,DORES DE CAMPOS,13,3240,2022-11-25 18:45:37
MG,DORES DE CAMPOS,22,3229,2022-11-25 18:45:37
MG,DORES DE GUANHÃES,13,2292,2022-11-25 18:45:37
MG,DORES DE GUANHÃES,22,1310,2022-11-25 18:45:37
MG,DORES DO INDAIÁ,13,3290,2022-11-25 18:45:37
MG,DORES DO INDAIÁ,22,4783,2022-11-25 18:45:37
MG,DORES DO TURVO,13,2509,2022-11-25 18:45:37
MG,DORES DO TURVO,22,1392,2022-11-25 18:45:37
MG,DORESÓPOLIS,13,733,2022-11-25 18:45:37
MG,DORESÓPOLIS,22,808,2022-11-25 18:45:37
MG,DOURADOQUARA,13,928,2022-11-25 18:45:37
MG,DOURADOQUARA,22,653,2022-11-25 18:45:37
MG,DURANDÉ,13,2849,2022-11-25 18:45:37
MG,DURANDÉ,22,2118,2022-11-25 18:45:37
MG,ELÓI MENDES,13,6153,2022-11-25 18:45:37
MG,ELÓI MENDES,22,9402,2022-11-25 18:45:37
MG,ENGENHEIRO CALDAS,13,2728,2022-11-25 18:45:37
MG,ENGENHEIRO CALDAS,22,2570,2022-11-25 18:45:37
MG,ENGENHEIRO NAVARRO,13,3222,2022-11-25 18:45:37
MG,ENGENHEIRO NAVARRO,22,1200,2022-11-25 18:45:37
MG,ENTRE FOLHAS,13,2278,2022-11-25 18:45:37
MG,ENTRE FOLHAS,22,2180,2022-11-25 18:45:37
MG,ENTRE RIOS DE MINAS,13,5451,2022-11-25 18:45:37
MG,ENTRE RIOS DE MINAS,22,4203,2022-11-25 18:45:37
MG,ERVÁLIA,13,8390,2022-11-25 18:45:37
MG,ERVÁLIA,22,4114,2022-11-25 18:45:37
MG,ESMERALDAS,13,21117,2022-11-25 18:45:37
MG,ESMERALDAS,22,18715,2022-11-25 18:45:37
MG,ESPERA FELIZ,13,7256,2022-11-25 18:45:37
MG,ESPERA FELIZ,22,6663,2022-11-25 18:45:37
MG,ESPINOSA,13,11844,2022-11-25 18:45:37
MG,ESPINOSA,22,5914,2022-11-25 18:45:37
MG,ESPÍRITO SANTO DO DOURADO,13,2034,2022-11-25 18:45:37
MG,ESPÍRITO SANTO DO DOURADO,22,1989,2022-11-25 18:45:37
MG,ESTIVA,13,3267,2022-11-25 18:45:37
MG,ESTIVA,22,4150,2022-11-25 18:45:37
MG,ESTRELA DALVA,13,1248,2022-11-25 18:45:37
MG,ESTRELA DALVA,22,716,2022-11-25 18:45:37
MG,ESTRELA DO INDAIÁ,13,1031,2022-11-25 18:45:37
MG,ESTRELA DO INDAIÁ,22,1045,2022-11-25 18:45:37
MG,ESTRELA DO SUL,13,2532,2022-11-25 18:45:37
MG,ESTRELA DO SUL,22,1845,2022-11-25 18:45:37
MG,EUGENÓPOLIS,13,3635,2022-11-25 18:45:37
MG,EUGENÓPOLIS,22,3447,2022-11-25 18:45:37
MG,EWBANK DA CÂMARA,13,2286,2022-11-25 18:45:37
MG,EWBANK DA CÂMARA,22,1110,2022-11-25 18:45:37
MG,EXTREMA,13,12071,2022-11-25 18:45:37
MG,EXTREMA,22,15399,2022-11-25 18:45:37
MG,FAMA,13,1087,2022-11-25 18:45:37
MG,FAMA,22,1272,2022-11-25 18:45:37
MG,FARIA LEMOS,13,1502,2022-11-25 18:45:37
MG,FARIA LEMOS,22,902,2022-11-25 18:45:37
MG,FELISBURGO,13,2701,2022-11-25 18:45:37
MG,FELISBURGO,22,1026,2022-11-25 18:45:37
MG,FELIXLÂNDIA,13,5015,2022-11-25 18:45:37
MG,FELIXLÂNDIA,22,3556,2022-11-25 18:45:37
MG,FELÍCIO DOS SANTOS,13,2087,2022-11-25 18:45:37
MG,FELÍCIO DOS SANTOS,22,1093,2022-11-25 18:45:37
MG,FERNANDES TOURINHO,13,933,2022-11-25 18:45:37
MG,FERNANDES TOURINHO,22,995,2022-11-25 18:45:37
MG,FERROS,13,4108,2022-11-25 18:45:37
MG,FERROS,22,1906,2022-11-25 18:45:37
MG,FERVEDOURO,13,3856,2022-11-25 18:45:37
MG,FERVEDOURO,22,2703,2022-11-25 18:45:37
MG,FLORESTAL,13,2699,2022-11-25 18:45:37
MG,FLORESTAL,22,2431,2022-11-25 18:45:37
MG,FORMIGA,13,15808,2022-11-25 18:45:37
MG,FORMIGA,22,26008,2022-11-25 18:45:37
MG,FORMOSO,13,2664,2022-11-25 18:45:37
MG,FORMOSO,22,1706,2022-11-25 18:45:37
MG,FORTALEZA DE MINAS,13,1022,2022-11-25 18:45:37
MG,FORTALEZA DE MINAS,22,1281,2022-11-25 18:45:37
MG,FORTUNA DE MINAS,13,1340,2022-11-25 18:45:37
MG,FORTUNA DE MINAS,22,817,2022-11-25 18:45:37
MG,FRANCISCO BADARÓ,13,3201,2022-11-25 18:45:37
MG,FRANCISCO BADARÓ,22,1256,2022-11-25 18:45:37
MG,FRANCISCO DUMONT,13,1879,2022-11-25 18:45:37
MG,FRANCISCO DUMONT,22,1164,2022-11-25 18:45:37
MG,FRANCISCO SÁ,13,10303,2022-11-25 18:45:37
MG,FRANCISCO SÁ,22,3865,2022-11-25 18:45:37
MG,FRANCISCÓPOLIS,13,2352,2022-11-25 18:45:37
MG,FRANCISCÓPOLIS,22,954,2022-11-25 18:45:37
MG,FREI GASPAR,13,2587,2022-11-25 18:45:37
MG,FREI GASPAR,22,1177,2022-11-25 18:45:37
MG,FREI INOCÊNCIO,13,2846,2022-11-25 18:45:37
MG,FREI INOCÊNCIO,22,2032,2022-11-25 18:45:37
MG,FREI LAGONEGRO,13,1751,2022-11-25 18:45:37
MG,FREI LAGONEGRO,22,779,2022-11-25 18:45:37
MG,FRONTEIRA,13,4249,2022-11-25 18:45:37
MG,FRONTEIRA,22,3594,2022-11-25 18:45:37
MG,FRONTEIRA DOS VALES,13,2372,2022-11-25 18:45:37
MG,FRONTEIRA DOS VALES,22,648,2022-11-25 18:45:37
MG,FRUTA DE LEITE,13,2500,2022-11-25 18:45:37
MG,FRUTA DE LEITE,22,596,2022-11-25 18:45:37
MG,FRUTAL,13,13705,2022-11-25 18:45:37
MG,FRUTAL,22,17561,2022-11-25 18:45:37
MG,FUNILÂNDIA,13,1687,2022-11-25 18:45:37
MG,FUNILÂNDIA,22,1995,2022-11-25 18:45:37
MG,GALILÉIA,13,1932,2022-11-25 18:45:37
MG,GALILÉIA,22,1832,2022-11-25 18:45:37
MG,GAMELEIRAS,13,2348,2022-11-25 18:45:37
